Fonte,Título,Link,Área,Localidade,Salário,Habilidades,Empresa,Publicada em,Modalidade,Requisitos,Descrição
catho,ASSISTENTE DE COMPRAS - ITAJAI / SC,https://www.catho.com.br/vagas/assistente-de-compras-itajai-sc/33219417/,,,,,,,,,"CANDIDATURA FÁCIL ASSISTENTE DE COMPRAS - ITAJAI / SC PROFESSIONAL WORK Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Itajai - SC (1) Publicada hoje ATIVIDADES: Realizar cotações; Prospecção de novos fornecedores; Negociação de prazos e valores; Efetivar cadastro dos fornecedores; Cotações de frete; Demais atividades da função… continuar lendo Enviar Candidatura Fácil"
catho,Ajudante Operacional,https://www.catho.com.br/vagas/ajudante-operacional/33226158/,,,,,,,,,"CANDIDATURA FÁCIL Ajudante Operacional RANDSTAD SP De R$ 2.001,00 a R$ 3.000,00 1 vaga: Gravatai - RS (1) Publicada hoje Na Coca-Cola FEMSA, acreditamos na promoção da igualdade de oportunidades para todos. Valorizamos e buscamos talentos diversos, incluindo mulheres, pessoas negras, LGBTQIA+… continuar lendo Enviar Candidatura Fácil"
catho,Consultor de Negócios,https://www.catho.com.br/vagas/consultor-de-negocios/33226123/,,,,,,,,,"CANDIDATURA FÁCIL Consultor de Negócios Empresa ConfidencialPor que? De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Estamos em busca de um Consultor de Negócios para se juntar ao nosso time e contribuir para o crescimento e o sucesso da empresa. Como Consultor de Negócios, você será responsável… continuar lendo Enviar Candidatura Fácil"
catho,Controlador de Acesso - 10h as 22h - Guarulhos - Boncesso,https://www.catho.com.br/vagas/controlador-de-acesso-10h-as-22h-guarulhos-boncesso/33226105/,,,,,,,,,"CANDIDATURA FÁCIL Controlador de Acesso - 10h as 22h - Guarulhos - Boncesso MASTER CAM SEGURANÇA De R$ 2.001,00 a R$ 3.000,00 1 vaga: Guarulhos - SP (1) Publicada hoje O Grupo Mastercam está em busca de profissionais para a função de Controlador de Acesso para atuar em nosso cliente Residencial no Bonsucesso em Guarulhos. Se você possui… continuar lendo Enviar Candidatura Fácil"
catho,MOTORISTA D/E,https://www.catho.com.br/vagas/motorista-d-e/33226095/,,,,,,,,,"CANDIDATURA FÁCIL MOTORISTA D/E LUANDRE SERVICOS TEMPORARIOS LTDA. (C-I) De R$ 2.001,00 a R$ 3.000,00 1 vaga: Cajamar - SP (1) Publicada hoje Oportunidade de Carreira: Operador de Tráfego I – Grupo CCR Autoban Você tem paixão por segurança viária e quer fazer parte de uma das maiores empresas de infraestrutura de… continuar lendo Enviar Candidatura Fácil"
catho,Gerente de Loja - Campinas,https://www.catho.com.br/vagas/gerente-de-loja-campinas/33226097/,,,,Excel,,,,,"CANDIDATURA FÁCIL Gerente de Loja - Campinas LE POSTICHE De R$ 2.001,00 a R$ 3.000,00 1 vaga: Campinas - SP (1) Publicada hoje A Le Postiche é uma empresa líder no segmento de acessórios de moda, reconhecida por sua tradição, qualidade e excelência no atendimento ao cliente. No momento, estamos em busca… continuar lendo Enviar Candidatura Fácil"
catho,MOTORISTA D/E,https://www.catho.com.br/vagas/motorista-d-e/33226091/,,,,,,,,,"CANDIDATURA FÁCIL MOTORISTA D/E LUANDRE SERVICOS TEMPORARIOS LTDA. (C-I) De R$ 2.001,00 a R$ 3.000,00 1 vaga: Cajamar - SP (1) Publicada hoje Oportunidade de Carreira: Operador de Tráfego I – Grupo CCR Autoban Você tem paixão por segurança viária e quer fazer parte de uma das maiores empresas de infraestrutura de… continuar lendo Enviar Candidatura Fácil"
catho,Oficial de Manutenção,https://www.catho.com.br/vagas/oficial-de-manutencao/33226080/,,,,,,,,,"CANDIDATURA FÁCIL Oficial de Manutenção GRUPO GPS De R$ 2.001,00 a R$ 3.000,00 1 vaga: Curitiba - PR (1) Publicada hoje Sobre a empresa: (COD DA VAGA: 863089) O Grupo GPS, com mais de 60 anos de experiência, busca profissionais que compartilhem do nosso Espírito de Servir. Atuamos em diversas áreas… continuar lendo Enviar Candidatura Fácil"
catho,Pedreiro,https://www.catho.com.br/vagas/pedreiro/33226075/,,,,,,,,,"CANDIDATURA FÁCIL Pedreiro GRUPO GPS De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Sobre a empresa: (COD DA VAGA: 862233) O Grupo GPS, com mais de 60 anos de experiência, busca profissionais que compartilhem do nosso Espírito de Servir. Atuamos em diversas áreas… continuar lendo Enviar Candidatura Fácil"
catho,Analista SAP PL,https://www.catho.com.br/vagas/analista-sap-pl/33225172/,,,,,,,,,"CANDIDATURA FÁCIL Analista SAP PL ALGAR TECNOLOGIA De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Temos uma oportunidade incrível para Analista SAP JR - São José dos Campos/SP. A Positivo S+ é uma empresa de tecnologia, com foco em soluções inovadoras para diversos segmentos… continuar lendo Enviar Candidatura Fácil"
catho,Mecânico de Automóveis - Retífica,https://www.catho.com.br/vagas/mecanico-de-automoveis-retifica/33225155/,,,,,,,,,"CANDIDATURA FÁCIL Mecânico de Automóveis - Retífica Meet Recrutamento e Seleção De R$ 2.001,00 a R$ 3.000,00 1 vaga: Prata - MG (1) Publicada hoje Estamos em busca de um profissional especializado para se juntar ao time como Retificador em Uberlândia. Se você tem experiência comprovada na área e está pronto para assumir um… continuar lendo Enviar Candidatura Fácil"
catho,Analista Contábil,https://www.catho.com.br/vagas/analista-contabil/33225836/,,,,,,,,,"CANDIDATURA FÁCIL Analista Contábil RHF Curitiba - Boqueirão De R$ 2.001,00 a R$ 3.000,00 1 vaga: Curitiba - PR (1) Publicada hoje Nós estamos encantados em estender uma oferta de emprego para o cargo de Analista Contábil na nossa equipe do RHF Curitiba - Boqueirão. Nós acreditamos que sua experiência e… continuar lendo Enviar Candidatura Fácil"
catho,Conferente,https://www.catho.com.br/vagas/conferente/33224647/,,,,,,,,,"CANDIDATURA FÁCIL Conferente GRUPO GUIA Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Joinville - SC (1) Publicada hoje ???? *OPORTUNIDADE DE TRABALHO – CONFERENTE* ???? ???? *Local:* Araquari/SC – Próximo ao Colégio Agrícola ???? *Horário:* Segunda a sexta-feira ? 07h30 às 12h00 | 13h12 às… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Serviços Gerais,https://www.catho.com.br/vagas/auxiliar-de-servicos-gerais/33224642/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Serviços Gerais OBJETIVO LINE Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Osasco - SP (1) Publicada hoje Realizar a limpeza e organização do ambiente de trabalho Auxiliar na reposição de materiais e produtos Manter a higiene e conservação dos espaços comunsExperiência prévia na área… continuar lendo Enviar Candidatura Fácil"
catho,Assistente Administrativo,https://www.catho.com.br/vagas/assistente-administrativo/33219049/,,,,,,,,,"CANDIDATURA FÁCIL Assistente Administrativo MOVAMI ALUGUEL DE CARROS Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Blumenau - SC (1) Publicada hoje Apoiar rotinas administrativas, financeiras, operacionais e de atendimento; Atuar em diferentes setores conforme a demanda (ex.: atendimento, financeiro, multas, manutenção etc… continuar lendo Enviar Candidatura Fácil"
catho,Assistente Comercial,https://www.catho.com.br/vagas/assistente-comercial/33219031/,,,,,,,,,"CANDIDATURA FÁCIL Assistente Comercial / Administrativo INPLAK Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Principais Atividades: Pesquisa de Mercado: Investigar o mercado para identificar novos nichos e potenciais clientes. Prospecção Ativa: Fazer o primeiro contato com leads… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Produção Gráfica,https://www.catho.com.br/vagas/auxiliar-de-producao-grafica/33219250/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Produção Gráfica PRAKOLAR Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Retirar a matéria prima e secundária nos setores responsáveis, auxiliar o impressor na preparação da máquina, auxiliar o impressor na troca de serviço, dar suporte para os… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar Financeiro / Administrativo,https://www.catho.com.br/vagas/auxiliar-financeiro-administrativo/33219652/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar Financeiro / Administrativo ******** Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Atendimento ao cliente Orçamento Experiência na área continuar lendo Enviar Candidatura Fácil"
catho,Fiscal de Prevenção - Zona Leste,https://www.catho.com.br/vagas/fiscal-de-prevencao-zona-leste/33222375/,,,,Excel,Leste,,,,"CANDIDATURA FÁCIL Fiscal de Prevenção - Zona Leste EXCELENCE SERVIÇOS De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Possuir experiência na Função. Ira atuar com atendimento ao Publico em Empresa de Grande Porte, no ramo de Comercio Atacadista. Horário de trabalho : 14h00 as 22h20 Escala de… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Manutenção Elétrica,https://www.catho.com.br/vagas/auxiliar-de-manutencao-eletrica/33222373/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Manutenção Elétrica CONCEITO PRIME De R$ 2.001,00 a R$ 3.000,00 1 vaga: Guarulhos - SP (1) Publicada hoje Conhecimento em eletrica e basico em refrigeração habilitação B Manutenção em restaurante fara dois locais na rodovia Ayrton Senna Possui veiculo proprio sera um… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Produção,https://www.catho.com.br/vagas/auxiliar-de-producao/33219792/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Produção RESOL QUÍMICA Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Mogi das Cruzes - SP (1) Publicada hoje Realizar atividades de produção conforme orientações, na fabricação de tintas Operar máquinas e equipamentos de forma segura Realizar inspeções de qualidade dos produtos Manter a… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Açougueiro,https://www.catho.com.br/vagas/auxiliar-de-acougueiro/33219820/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Açougueiro SANTO MAR RESTAURANTE Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje cortar, fatiar e embalar carnes sob pedido; preparação das peças, incluindo recebimento, verificação de qualidade e armazenamento seguro; manutenção da limpeza, garantindo a… continuar lendo Enviar Candidatura Fácil"
catho,Operador de Empilhadeira,https://www.catho.com.br/vagas/operador-de-empilhadeira/33219791/,,,,,,,,,"CANDIDATURA FÁCIL Operador de Empilhadeira LAFAETE LOCAÇÃO DE EQUIPAMENTOS Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Cotia - SP (1) Publicada hoje Operar empilhadeira para movimentação de materiais Realizar inspeções diárias na empilhadeira Zelar pela segurança no ambiente de trabalho Manter a organização do estoque e… continuar lendo Enviar Candidatura Fácil"
catho,Pintor Industrial,https://www.catho.com.br/vagas/pintor-industrial/33221991/,,,,,,,,,"CANDIDATURA FÁCIL Pintor Industrial BRASILSAT Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Curitiba - PR (1) Publicada hoje Atividades: Conferir a qualidade do trabalho de preparação da superfície a ser pintada através da inspeção visual, corrigindo-a e/ou encaminhando-a para retrabalho, se… continuar lendo Enviar Candidatura Fácil"
catho,Operador de Guindaste,https://www.catho.com.br/vagas/operador-de-guindaste/33225210/,,,,,,,,,"CANDIDATURA FÁCIL Operador de Guindaste NEW PARTNER De R$ 2.001,00 a R$ 3.000,00 1 vaga: Arujá - SP (1) Publicada hoje Operar guindastes para içar, movimentar, posicionar e baixar cargas pesadas conforme normas de segurança; Realizar inspeções diárias no equipamento, verificando condições… continuar lendo Enviar Candidatura Fácil"
catho,Gerente de Loja de alimentação,https://www.catho.com.br/vagas/gerente-de-loja-de-alimentacao/33223093/,,,,,,,,,"CANDIDATURA FÁCIL Gerente de Loja de alimentação SINDICATO DA HOTELARIA E GASTRONOMIA DE PORTO ALEGRE De R$ 2.001,00 a R$ 3.000,00 1 vaga: Porto Alegre - RS (1) Publicada hoje Gerente de loja de alimentação Bairro: Teresópolis Dias de trabalho: De segunda a domingo com escala e folga semanal e horários flexíveis (44hrs semanais) Remuneração: Inicial… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Limpeza,https://www.catho.com.br/vagas/auxiliar-de-limpeza/33223080/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Limpeza NEW PARTNER De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje TEMOS VAGA PARA AUXILIAR DE LIMPEZA NA CASA VERDE- ZONA NORTE - SP ?? Atividades: Limpeza de banheiros, refeitórios, áreas externas Reposição de produtos ?? Horário de… continuar lendo Enviar Candidatura Fácil"
catho,Promotor em panaficação,https://www.catho.com.br/vagas/promotor-em-panaficacao/33223052/,,,,,,,,,"CANDIDATURA FÁCIL Promotor em panaficação PANFÁCIL CONGELADOS De R$ 2.001,00 a R$ 3.000,00 1 vaga: Governador Celso Ramos - SC (1) Publicada hoje Como Técnico em Panificação, você será responsável por supervisionar e executar processos de produção de pães e produtos de panificação. Seu papel será fundamental para garantir… continuar lendo Enviar Candidatura Fácil"
catho,Auxiliar de Produção - Padaria,https://www.catho.com.br/vagas/auxiliar-de-producao-padaria/33223051/,,,,,,,,,"CANDIDATURA FÁCIL Auxiliar de Produção - Padaria Supermercados Imperatriz De R$ 2.001,00 a R$ 3.000,00 1 vaga: Florianópolis - SC (1) Publicada hoje Descrição da Vaga: - Repor as mercadorias no balcão, sempre que houver venda do produto; - Atender bem o cliente e sua solicitação de produtos e questionamentos, oferecendo e… continuar lendo Enviar Candidatura Fácil"
catho,Vendedor automotivo,https://www.catho.com.br/vagas/vendedor-automotivo/33223036/,,,,,,,,,"CANDIDATURA FÁCIL Vendedor automotivo DISCOVERY SALES De R$ 2.001,00 a R$ 3.000,00 1 vaga: Recife - PE (1) Publicada hoje Estamos em busca de um(a) Consultor(a) de Vendas para integrar nossa equip. Esse profissional será responsável por conduzir todo o processo comercial, desde a prospecção de… continuar lendo Enviar Candidatura Fácil"
catho,Analista de Departamento Pessoal / Recursos Humanos,https://www.catho.com.br/vagas/analista-de-departamento-pessoal-recursos-humanos/33221948/,,,,,,,,,"CANDIDATURA FÁCIL Analista de Departamento Pessoal / Recursos Humanos Legal Embalagens Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Camanducaia - MG (1) Publicada hoje Executar rotinas de DP: admissões, integrações, rescisões, férias, afastamentos, ponto e benefícios; Apoiar a folha de pagamento; Manter arquivos e documentação de colaboradores… continuar lendo Enviar Candidatura Fácil"
catho,Controlador de Acesso / Porteiro,https://www.catho.com.br/vagas/controlador-de-acesso-porteiro/33221945/,,,,,,,,,"CANDIDATURA FÁCIL Controlador de Acesso / Porteiro JMC BORRACHAS Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Santana de Parnaíba - SP (1) Publicada hoje Controle do acesso de pessoas e veículos, a identificação de visitantes, o recebimento e direcionamento de mercadorias, a aplicação de protocolos de segurança para evitar acessos… continuar lendo Enviar Candidatura Fácil"
catho,Operador de Máquina,https://www.catho.com.br/vagas/operador-de-maquina/33221920/,,,,,,,,,"CANDIDATURA FÁCIL Operador de Máquina BRASILSAT Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Curitiba - PR (1) Publicada hoje Atividades: Confeccionar, afiar, selecionar e preparar ferramentas a serem utilizadas em torno e fresa CNC, baseando-se em desenhos técnicos e verificando a conformidade da peça… continuar lendo Enviar Candidatura Fácil"
catho,Cozinheiro Hospitalar,https://www.catho.com.br/vagas/cozinheiro-hospitalar/33221918/,,,,,,,,,"CANDIDATURA FÁCIL Cozinheiro Hospitalar CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Seguir rigorosamente os cardápios elaborados pela nutricionista, que são planejados de acordo com as necessidades nutricionais dos pacientes, conhecimento de técnicas de dieta… continuar lendo Enviar Candidatura Fácil"
catho,Pintor,https://www.catho.com.br/vagas/pintor/33222379/,,,,,,,,,"CANDIDATURA FÁCIL Pintor GRUPO GPS De R$ 2.001,00 a R$ 3.000,00 1 vaga: Campinas - SP (1) Publicada hoje O Grupo GPS, com mais de 60 anos de experiência, busca profissionais que compartilhem do nosso Espírito de Servir. Atuamos em diversas áreas, incluindo Facilities, Segurança… continuar lendo Enviar Candidatura Fácil"
catho,analista de suporte,https://www.catho.com.br/vagas/analista-de-suporte/33221730/,,,,,,,,,"CANDIDATURA FÁCIL analista de suporte FASTBITS NETWORK SOLUTIONS Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Rio de Janeiro - RJ (1) Publicada hoje Registrar e documentar as solicitações de suporte (GLPI); Manter atualizada a documentação de ambientes; Atender chamados de helpdesk a usuários finais e a área de infraestrutura… continuar lendo Enviar Candidatura Fácil"
catho,Meio Oficial - Mauá,https://www.catho.com.br/vagas/meio-oficial-maua/33222900/,,,,,,,,,"CANDIDATURA FÁCIL Meio Oficial - Mauá L'ENERGIE De R$ 2.001,00 a R$ 3.000,00 1 vaga: Maua - SP (1) Publicada hoje A L'energie é uma empresa de referência em refeições coletivas, com mais de 25 anos de experiência, dedicada à qualidade, sabor, atendimento e segurança alimentar. Se você está em… continuar lendo Enviar Candidatura Fácil"
catho,Atendente de Prescrição Magistral,https://www.catho.com.br/vagas/atendente-de-prescricao-magistral/33225932/,,,,,,,,,"CANDIDATURA FÁCIL Atendente de Prescrição Magistral J Mariano Consultoria e Treinamento De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Empresa: Ceres Pharma | Farmácia de Manipulação A Ceres Pharma é uma farmácia de manipulação localizada em São Paulo, especializada em oferecer soluções personalizadas de saúde e… continuar lendo Enviar Candidatura Fácil"
catho,Recepcionista,https://www.catho.com.br/vagas/recepcionista/33222764/,,,,,,,,,"CANDIDATURA FÁCIL Recepcionista GLASSES SANTANA COSTA De R$ 2.001,00 a R$ 3.000,00 1 vaga: São José dos Pinhais - PR (1) Publicada hoje Vaga: Recepcionista Atividades do dia a dia: Responsável por recepcionar e direcionar visitantes e clientes, gerenciar chamadas telefônicas, correspondências e agendamentos… continuar lendo Enviar Candidatura Fácil"
catho,Marceneiro,https://www.catho.com.br/vagas/marceneiro/33219223/,,,,,,,,,"CANDIDATURA FÁCIL Marceneiro JARDIM ELETRICO PRODUCOES Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje Realizar cortes, montagens e acabamentos em peças de madeira Interpretar e executar projetos de marcenaria Manter a organização do local de trabalho e equipamentosExperiência… continuar lendo Enviar Candidatura Fácil"
catho,MEIO OFICIAL DE COZINHA - VINHEDO SP,https://www.catho.com.br/vagas/meio-oficial-de-cozinha-vinhedo-sp/33225205/,,,,,,,,,"CANDIDATURA FÁCIL MEIO OFICIAL DE COZINHA - VINHEDO SP HALLER RECURSOS HUMANOS De R$ 2.001,00 a R$ 3.000,00 1 vaga: Vinhedo - SP (1) Publicada hoje **Vagas Disponíveis: Meio Oficial de Cozinha em Vinhedo, SP** Estamos em busca de um Meio Oficial de Cozinha para se juntar ao nosso time em Vinhedo, SP. Se você tem experiência… continuar lendo Enviar Candidatura Fácil"
catho,Auxliar de Limpeza Técnica,https://www.catho.com.br/vagas/auxliar-de-limpeza-tecnica/33219118/,,,,,,,,,"CANDIDATURA FÁCIL Auxliar de Limpeza Técnica Jet Avionics Equipamentos Aeronáuticos Ltda Vaga com recrutador muito ativo De R$ 2.001,00 a R$ 3.000,00 1 vaga: Jundiai - SP (1) Publicada hoje Limpeza detalhada e higienização interna e externa de aeronaves executivas.Ø Desejável experiência com limpeza detalhada/premium que já tenham trabalhado com estética automotiva e… continuar lendo Enviar Candidatura Fácil"
catho,Torneiro Mecânico,https://www.catho.com.br/vagas/torneiro-mecanico/33225176/,,,,,,,,,"CANDIDATURA FÁCIL Torneiro Mecânico Empresa ConfidencialPor que? De R$ 2.001,00 a R$ 3.000,00 1 vaga: São Paulo - SP (1) Publicada hoje OPORTUNIDADE PARA TORNEIRO MECÂNICO – ZONA OESTE DE SÃO PAULO Você tem habilidade com torno mecânico e está em busca de uma nova oportunidade com bons benefícios? Estamos com uma… continuar lendo Enviar Candidatura Fácil"
